VCHTYPE,DATE,VCHSTATUSDATE,NARRATION,ENTEREDBY,CMPGSTIN,VOUCHERTYPENAME,PARTYLEDGERNAME,VOUCHERNUMBER,CMPGSTREGISTRATIONTYPE,CMPGSTSTATE,NUMBERINGSTYLE,VCHSTATUSVOUCHERTYPE,VCHSTATUSTAXUNIT,VCHENTRYMODE,EFFECTIVEDATE,ALTERID,MASTERID,VOUCHERKEY,VOUCHERRETAINKEY,LEDGERNAME,GSTCLASS,AMOUNT,VATEXPAMOUNT,LEDGERNAME,GSTCLASS,AMOUNT,VATEXPAMOUNT
HDFC Receipt,Mon Jun 05 2023 05:30:00 GMT+0530 (India Standard Time),Mon Jun 05 2023 05:30:00 GMT+0530 (India Standard Time),neft ref: NKGSH23156935200,chelsea,30AAECR9843B1ZN,HDFC Receipt,Nanu Beach Resort - STAAH,337,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Mon Jun 05 2023 05:30:00 GMT+0530 (India Standard Time), 116616, 69084,193621420671112,13357,Nanu Beach Resort - STAAH, Not Applicable,8640,0,Hdfc Bank, Not Applicable,-8640,0
HDFC Receipt,Mon Jun 05 2023 05:30:00 GMT+0530 (India Standard Time),Mon Jun 05 2023 05:30:00 GMT+0530 (India Standard Time),UPI ref: 315630039526,chelsea,30AAECR9843B1ZN,HDFC Receipt,Rohit Holiday Homes - STAAH,338,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Mon Jun 05 2023 05:30:00 GMT+0530 (India Standard Time), 116617, 69085,193621420671120,13361,Rohit Holiday Homes - STAAH, Not Applicable,10000,0,Hdfc Bank, Not Applicable,-10000,0
HDFC Receipt,Mon Jun 05 2023 05:30:00 GMT+0530 (India Standard Time),Mon Jun 05 2023 05:30:00 GMT+0530 (India Standard Time),ft cr #1757,chelsea,30AAECR9843B1ZN,HDFC Receipt,Viva Hotel -  STAAH,339,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Mon Jun 05 2023 05:30:00 GMT+0530 (India Standard Time), 116618, 69086,193621420671128,13365,Viva Hotel -  STAAH, Not Applicable,5400,0,Hdfc Bank, Not Applicable,-5400,0
HDFC Receipt,Mon Jun 05 2023 05:30:00 GMT+0530 (India Standard Time),Mon Jun 05 2023 05:30:00 GMT+0530 (India Standard Time),ft cr #1465,chelsea,30AAECR9843B1ZN,HDFC Receipt,Sea Mist Resorts - STAAH,340,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Mon Jun 05 2023 05:30:00 GMT+0530 (India Standard Time), 116619, 69087,193621420671136,13369,Sea Mist Resorts - STAAH, Not Applicable,7965,0,Hdfc Bank, Not Applicable,-7965,0
HDFC Receipt,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),ref: 384161905,chelsea,30AAECR9843B1ZN,HDFC Receipt,Santiago Beach Resort (Era) - STAAH,341,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time), 116623, 69088,193625715638280,13373,Santiago Beach Resort (Era) - STAAH, Not Applicable,5900,0,Hdfc Bank, Not Applicable,-5900,0
HDFC Receipt,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),neft ref: 32447933021DC,chelsea,30AAECR9843B1ZN,HDFC Receipt,Sandalwood Hotel & Retreat - STAAH,342,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time), 116622, 69089,193625715638288,13377,Sandalwood Hotel & Retreat - STAAH, Not Applicable,4060,0,Hdfc Bank, Not Applicable,-4060,0
HDFC Receipt,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),tpt ref:  00301007520,chelsea,30AAECR9843B1ZN,HDFC Receipt,Twin Fountain by Baywatch Express -STAAH,343,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time), 116624, 69090,193625715638296,13381,Twin Fountain by Baywatch Express -STAAH, Not Applicable,4720,0,Hdfc Bank, Not Applicable,-4720,0
HDFC Receipt,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),tpt ref: 00204242722,chelsea,30AAECR9843B1ZN,HDFC Receipt,Coconut Creek - STAAH,344,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time), 116625, 69091,193625715638304,13385,Coconut Creek - STAAH, Not Applicable,6360,0,Hdfc Bank, Not Applicable,-6360,0
HDFC Receipt,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),tpt ref: 0204271348,chelsea,30AAECR9843B1ZN,HDFC Receipt,Granpa's Inn - STAAH,345,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time), 116627, 69092,193625715638312,13389,Granpa's Inn - STAAH, Not Applicable,5220,0,Hdfc Bank, Not Applicable,-5220,0
HDFC Receipt,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),neft ref: IBKL230606024602,chelsea,30AAECR9843B1ZN,HDFC Receipt,Hotel Calangute Towers - STAAH,346,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time), 116628, 69093,193625715638320,13393,Hotel Calangute Towers - STAAH, Not Applicable,5310,0,Hdfc Bank, Not Applicable,-5310,0
HDFC Receipt,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),ft cr # 01354,chelsea,30AAECR9843B1ZN,HDFC Receipt,Bellagio Rezidencia - STAAH,347,Regular,Goa,Auto Retain,HDFC Receipt,Goa Registration,,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time), 116629, 69094,193625715638328,13397,Bellagio Rezidencia - STAAH, Not Applicable,6735,0,Hdfc Bank, Not Applicable,-6735,0
Sales,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Casa Ibrahim,Rub/23-24/DG/145,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time), 116626, 68675,193625715638336,68929,,,0,0,,,0,0
Sales,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Sea Shell Hospitality,Rub/23-24/DG/146,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time), 116156, 68676,193625715638344,68933,,,0,0,,,0,0
Sales,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Sea Shell Hospitality,Rub/23-24/DG/147,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time), 116157, 68677,193625715638352,68937,,,0,0,,,0,0
Sales,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Classic Squares Realty Pvt Ltd,Rub/23-24/DG/148,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time), 116158, 68678,193625715638360,68941,,,0,0,,,0,0
Sales,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Classic Squares Realty Pvt Ltd,Rub/23-24/DG/149,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time), 116161, 68679,193625715638368,68945,,,0,0,,,0,0
Sales,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Classic Squares Pvt. Ltd. (Hospitality Division ),Rub/23-24/DG/150,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time), 116160, 68680,193625715638376,68949,,,0,0,,,0,0
Sales,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Anand Bose Constructions,Rub/23-24/DH/151,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time), 116162, 68681,193625715638384,68953,,,0,0,,,0,0
Sales,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Chances Casino Resort ( DG ),Rub/23-24/DG/152,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time), 116171, 68687,193625715638392,68957,,,0,0,,,0,0
Hdfc Payment,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Hdfc Payment,Endurance International Group (India) Pvt. Ltd.,156,Regular,Goa,Auto Retain,Hdfc Payment,Goa Registration,,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time), 118147, 69876,193625715638400,7361,Endurance International Group (India) Pvt. Ltd., Not Applicable,-15000,0,Hdfc Credit Card 6963, Not Applicable,15000,0
Hdfc Payment,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Hdfc Payment,Endurance International Group (India) Pvt. Ltd.,294,Regular,Goa,Auto Retain,Hdfc Payment,Goa Registration,,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time), 121635, 72061,193625715638404,7913,Endurance International Group (India) Pvt. Ltd., Not Applicable,-15000,0,Hdfc Credit Card 6963, Not Applicable,15000,0
Hdfc Payment,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Hdfc Payment,Hdfc Credit Card 6963,157,Regular,Goa,Auto Retain,Hdfc Payment,Goa Registration,,Tue Jun 06 2023 05:30:00 GMT+0530 (India Standard Time), 118148, 69877,193625715638408,7365,Google Ad Cost, Not Applicable,-5000,0,Hdfc Credit Card 6963, Not Applicable,5000,0
Sales,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Averina International Resorts Pvt Ltd III,Rub/23-24/DH/153,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 116190, 68701,193630010605576,68961,,,0,0,,,0,0
Sales,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Sales,Anjuna Villa,Rub/23-24/DH/154,Regular,Goa,Manual,Sales,Goa Registration,Item Invoice,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 116188, 68702,193630010605584,68965,,,0,0,,,0,0
PNB Receipt,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),being neft done,sharmila,30AAECR9843B1ZN,PNB Receipt,Anjuna Villa,92,Regular,Goa,Auto Retain,PNB Receipt,Goa Registration,,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 116189, 68703,193630010605592,4605,Anjuna Villa, Not Applicable,1593,0,Punjab National Bank, Not Applicable,-1593,0
Journal,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),setup & one month advance,chelsea,30AAECR9843B1ZN,Journal,Staah Hotel Software Private Limited,9,Regular,Goa,Auto Retain,Journal,Goa Registration,As Voucher,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 116214, 68726,193630010605600,28177,Staah Hotel Software Private Limited, Not Applicable,-11800,-11800,Revathi Resorts -  STAAH, Not Applicable,11800,11800
Contra,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),being amount transfered to pnb (salary of Admin,sharmila,,Contra,ICICI Bank,32,,,Auto Retain,Contra,,,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 116460, 68937,193630010605608,2273,ICICI Bank, Not Applicable,21667,0,Punjab National Bank, Not Applicable,-21667,0
ICICI Payment,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),being paid to pranav for the month of May;2023,sharmila,30AAECR9843B1ZN,ICICI Payment,ICICI Bank,38,Regular,Goa,Auto Retain,ICICI Payment,Goa Registration,,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 116547, 69022,193630010605616,1329,Digital Media Salaries, Not Applicable,-30000,0,ICICI Bank, Not Applicable,30000,0
ICICI Payment,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),being paid to sonia for the month of May;2023,sharmila,30AAECR9843B1ZN,ICICI Payment,ICICI Bank,39,Regular,Goa,Auto Retain,ICICI Payment,Goa Registration,,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 116562, 69036,193630010605624,1333,Digital Media Salaries, Not Applicable,-24000,0,ICICI Bank, Not Applicable,24000,0
ICICI Payment,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),being paid to Rayu for the month of My;2023,sharmila,30AAECR9843B1ZN,ICICI Payment,ICICI Bank,40,Regular,Goa,Auto Retain,ICICI Payment,Goa Registration,,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 116564, 69037,193630010605632,1337,Digital Media Salaries, Not Applicable,-20060,0,ICICI Bank, Not Applicable,20060,0
ICICI Payment,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),being paid to Bhawna for the month of May;2023,sharmila,30AAECR9843B1ZN,ICICI Payment,ICICI Bank,41,Regular,Goa,Auto Retain,ICICI Payment,Goa Registration,,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 116565, 69038,193630010605640,1341,Digital Media Salaries, Not Applicable,-66000,0,ICICI Bank, Not Applicable,66000,0
ICICI Payment,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),being paid to Richa for the month of May;2023,sharmila,30AAECR9843B1ZN,ICICI Payment,ICICI Bank,42,Regular,Goa,Auto Retain,ICICI Payment,Goa Registration,,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 116566, 69039,193630010605648,1345,Digital Media Salaries, Not Applicable,-16000,0,ICICI Bank, Not Applicable,16000,0
ICICI Payment,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),being paid to Angali for the month of Angali for the month of May2023,sharmila,30AAECR9843B1ZN,ICICI Payment,ICICI Bank,43,Regular,Goa,Auto Retain,ICICI Payment,Goa Registration,,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 116569, 69040,193630010605656,1349,Digital Media Salaries, Not Applicable,-19333,0,ICICI Bank, Not Applicable,19333,0
ICICI Payment,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),being paid to Bhawana towards taxi fare for palms and sand,sharmila,30AAECR9843B1ZN,ICICI Payment,ICICI Bank,44,Regular,Goa,Auto Retain,ICICI Payment,Goa Registration,,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 116570, 69041,193630010605664,1353,Travelling & Conveyances, Not Applicable,-1600,0,ICICI Bank, Not Applicable,1600,0
ICICI Payment,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),being paid to hetvi dg,sharmila,30AAECR9843B1ZN,ICICI Payment,ICICI Bank,45,Regular,Goa,Auto Retain,ICICI Payment,Goa Registration,,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 116571, 69042,193630010605672,1357,Digital Media Salaries, Not Applicable,-26100,0,ICICI Bank, Not Applicable,26100,0
ICICI Payment,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),being salary paid to rahul for 15 days,sharmila,30AAECR9843B1ZN,ICICI Payment,ICICI Bank,46,Regular,Goa,Auto Retain,ICICI Payment,Goa Registration,,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 116573, 69043,193630010605680,1361,Digital Media Salaries, Not Applicable,-17000,0,ICICI Bank, Not Applicable,17000,0
ICICI Payment,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),being paid to Deepali for the month of May2023,sharmila,30AAECR9843B1ZN,ICICI Payment,ICICI Bank,79,Regular,Goa,Auto Retain,ICICI Payment,Goa Registration,,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 118734, 70161,193630010605688,1493,Admin Salaries, Not Applicable,-35000,0,ICICI Bank, Not Applicable,35000,0
Payment,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,sharmila,30AAECR9843B1ZN,Payment,Punjab National Bank,7,Regular,Goa,Auto Retain,Payment,Goa Registration,,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 118722, 69453,193630010605700,11057,Fd100000632, Not Applicable,-50000,0,Punjab National Bank, Not Applicable,50000,0
ICICI  Receipt,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),being neft done,sharmila,30AAECR9843B1ZN,ICICI  Receipt,Gadre Marine Export Private Limited,20,Regular,Goa,Auto Retain,ICICI  Receipt,Goa Registration,,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 116576, 69046,193630010605704,905,Gadre Marine Export Private Limited, Not Applicable,43200,0,ICICI Bank, Not Applicable,-43200,0
Payment,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),paid for the month of May;2023,sharmila,30AAECR9843B1ZN,Payment,Punjab National Bank,3,Regular,Goa,Auto Retain,Payment,Goa Registration,,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 116585, 69055,193630010605712,11041,Dattaram Srijit B Naik, Not Applicable,-70000,0,Travelling & Conveyances, Not Applicable,-15000,0
Hdfc Payment,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Being incentives paid to Aloysius for the month of May 2023 against the following clients vedic village; varanda do mar; sibaya; stonewood ashvem; stonewood riverfront; silversands hideway; silversands serenity; mountain retreat; tpt ref: 121800110,chelsea,30AAECR9843B1ZN,Hdfc Payment,Hdfc Bank,112,Regular,Goa,Auto Retain,Hdfc Payment,Goa Registration,,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 116632, 69095,193630010605720,7185,Incentives Paid, Not Applicable,-15625,0,Hdfc Bank, Not Applicable,15625,0
Hdfc Payment,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Being salary for may 2023 & incentives paid to Chelsea for the month of May 2023 against the following clients vedic village; varanda do mar; sibaya; stonewood ashvem; stonewood riverfront; silversands hideway; silversands serenity; mountain retreat; tpt ref: 121800128,chelsea,30AAECR9843B1ZN,Hdfc Payment,Hdfc Bank,113,Regular,Goa,Auto Retain,Hdfc Payment,Goa Registration,,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 116634, 69096,193630010605728,7189,Staah Salaries, Not Applicable,-32000,0,Incentives Paid, Not Applicable,-15625,0
Hdfc Payment,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),being salary & travelling conveyance paid to Rohan for the month of may 2023; tpt ref:" 121800140,chelsea,30AAECR9843B1ZN,Hdfc Payment,Hdfc Bank,114,Regular,Goa,Auto Retain,Hdfc Payment,Goa Registration,,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 116635, 69097,193630010605736,7193,Staah Salaries, Not Applicable,-41926,0,Travelling & Conveyances, Not Applicable,-2800,0
Hdfc Payment,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),being salary for the month of May 2023 paid to Rohit; 1 LOP; neft ref: N158232491258112,chelsea,30AAECR9843B1ZN,Hdfc Payment,Hdfc Bank,115,Regular,Goa,Auto Retain,Hdfc Payment,Goa Registration,,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 116636, 69098,193630010605744,7197,Staah Salaries, Not Applicable,-19355,0,Hdfc Bank, Not Applicable,19355,0
Hdfc Payment,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Being salary paid to Eric for the month of may 2023; neft ref: N158232491246131,chelsea,30AAECR9843B1ZN,Hdfc Payment,Hdfc Bank,116,Regular,Goa,Auto Retain,Hdfc Payment,Goa Registration,,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 116637, 69099,193630010605752,7201,Staah Salaries, Not Applicable,-14000,0,Hdfc Bank, Not Applicable,14000,0
Hdfc Payment,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),being salary paid to Kristenson for the month of may 2023; neft ref: N158232491258782,chelsea,30AAECR9843B1ZN,Hdfc Payment,Hdfc Bank,117,Regular,Goa,Auto Retain,Hdfc Payment,Goa Registration,,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 116638, 69100,193630010605760,7205,Staah Salaries, Not Applicable,-16000,0,Hdfc Bank, Not Applicable,16000,0
Hdfc Payment,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Being salary paid to Sameer for the month May 2023; neft ref: N158232491256481,chelsea,30AAECR9843B1ZN,Hdfc Payment,Hdfc Bank,118,Regular,Goa,Auto Retain,Hdfc Payment,Goa Registration,,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 116639, 69101,193630010605768,7209,Staah Salaries, Not Applicable,-27000,0,Hdfc Bank, Not Applicable,27000,0
Contra,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Being admin salaries trasfered,chelsea,,Contra,Hdfc Bank,33,,,Auto Retain,Contra,,,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 116640, 69102,193630010605776,2277,Hdfc Bank, Not Applicable,21667,0,Punjab National Bank, Not Applicable,-21667,0
Hdfc Payment,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),ref: 230607110018442,chelsea,30AAECR9843B1ZN,Hdfc Payment,Hdfc Bank,119,Regular,Goa,Auto Retain,Hdfc Payment,Goa Registration,,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 116641, 69103,193630010605784,7213,Tds Payable, Not Applicable,-57687,0,Hdfc Bank, Not Applicable,57687,0
Hdfc Payment,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),ref: 230607110021747,chelsea,30AAECR9843B1ZN,Hdfc Payment,Hdfc Bank,120,Regular,Goa,Auto Retain,Hdfc Payment,Goa Registration,,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time), 116642, 69104,193630010605792,7217,Tds Payable, Not Applicable,-6050,0,Hdfc Bank, Not Applicable,6050,0
