_id,PARTYLEDGERNAME
65d0f592a9f96d011aaf4b72,Cash
65d0f592a9f96d011aaf4b73,Granpa's Inn - STAAH
65d0f592a9f96d011aaf4b74,Sea Queen Beach Resort & Spa - STAAH
65d0f592a9f96d011aaf4b75,The Astor Goa - STAAH
65d0f592a9f96d011aaf4b76,Coconut Creek - STAAH
65d0f592a9f96d011aaf4b77,Vedic Resorts & Hotels Pvt. Ltd - STAAH
65d0f592a9f96d011aaf4b78,Sandalwood Hotel & Retreat - STAAH
65d0f592a9f96d011aaf4b79,Mangal Farmstay - STAAH
65d0f592a9f96d011aaf4b7a,The Avenue Grand ( Web)
65d0f592a9f96d011aaf4b7b,Marmogoa Municipal Council
65d0f592a9f96d011aaf4b7c,Magsons Supercentre
65d0f592a9f96d011aaf4b7d,Magsons Supercentre
65d0f592a9f96d011aaf4b7e,
65d0f592a9f96d011aaf4b7f,Hdfc Credit Card 6963
65d0f592a9f96d011aaf4b80,Hdfc Credit Card 6963
65d0f592a9f96d011aaf4b81,Staah Hotel Software Private Limited
65d0f592a9f96d011aaf4b82,ICICI Bank
65d0f592a9f96d011aaf4b83,David Aguiar
65d0f592a9f96d011aaf4b84,The Southern Deck
65d0f592a9f96d011aaf4b85,Twin Fountain by Baywatch Express -STAAH
65d0f592a9f96d011aaf4b86,Vivenda Rebelo - STAAH New
65d0f592a9f96d011aaf4b87,Vivenda Rebelo - STAAH New
65d0f592a9f96d011aaf4b88,White Square Nirvana - STAAH
65d0f592a9f96d011aaf4b89,Hdfc Bank
65d0f592a9f96d011aaf4b8a,Magsons Supercentre
65d0f592a9f96d011aaf4b8b,The Cresent - STAAH
65d0f592a9f96d011aaf4b8c,Varanda Do Mar - STAAH
65d0f592a9f96d011aaf4b8d,Resort The Lohias - STAAH
65d0f592a9f96d011aaf4b8e,Bardays Inn - STAAH
65d0f592a9f96d011aaf4b8f,Varanda Do Mar - STAAH
65d0f592a9f96d011aaf4b90,Riva Gold Coast - STAAH
65d0f592a9f96d011aaf4b91,Riva Boutique Apartements - STAAH
65d0f592a9f96d011aaf4b92,Acron BNB - STAAH (New)
65d0f592a9f96d011aaf4b93,Acron Waterfront Resort - STAAH
65d0f592a9f96d011aaf4b94,Acron Candolim Regina - STAAH
65d0f592a9f96d011aaf4b95,Acron Seaway Resort - STAAH
65d0f592a9f96d011aaf4b96,Whispering Palms - STAAH
65d0f592a9f96d011aaf4b97,Whispering Palms Hotel Jaipur - STAAH
65d0f592a9f96d011aaf4b98,Marina Bay - STAAH New
65d0f592a9f96d011aaf4b99,Sea Shell Hospitality
65d0f592a9f96d011aaf4b9a,Hdfc Credit Card 6963
65d0f592a9f96d011aaf4b9b,Neelam's The Glitz - STAAH
65d0f592a9f96d011aaf4b9c,Naga's Hotel Satyavati - STAAH
65d0f592a9f96d011aaf4b9d,Naga's Hotel Satyavati - STAAH
65d0f592a9f96d011aaf4b9e,Oralia Resorts - STAAH
65d0f592a9f96d011aaf4b9f,Shane Beach Resort - STAAH
65d0f592a9f96d011aaf4ba0,Baga Retreat - STAAH
65d0f592a9f96d011aaf4ba1,Classic Squares Pvt. Ltd. (Hospitality Division )
65d0f592a9f96d011aaf4ba2,Classic Squares Realty Pvt Ltd
65d0f592a9f96d011aaf4ba3,Whispering Resorts Private Limited
65d0f592a9f96d011aaf4ba4,Goa Tourism Development Corporation Limited - STAAH
65d0f592a9f96d011aaf4ba5,Resort Rio - STAAH
65d0f592a9f96d011aaf4ba6,Golden Tulip - STAAH
65d0f592a9f96d011aaf4ba7,Hdfc Bank
65d0f592a9f96d011aaf4ba8,ICICI Bank
65d0f592a9f96d011aaf4ba9,Auctus System
65d0f592a9f96d011aaf4baa,ICICI Bank
65d0f592a9f96d011aaf4bab,Punjab National Bank
65d0f592a9f96d011aaf4bac,Rio Management Services Private Linited
65d0f592a9f96d011aaf4bad,Netty Gritty
65d0f592a9f96d011aaf4bae,Shetyevision Hospital Pvt Ltd
65d0f592a9f96d011aaf4baf,Rio Boutique - DG
65d0f592a9f96d011aaf4bb0,Casa Ibrahim
65d0f592a9f96d011aaf4bb1,Syscon Automation
65d0f592a9f96d011aaf4bb2,Hdfc Credit Card 6963
65d0f592a9f96d011aaf4bb3,Baga High Q - STAAH
65d0f592a9f96d011aaf4bb4,The Crown - STAAH
65d0f592a9f96d011aaf4bb5,The Crown - STAAH
65d0f592a9f96d011aaf4bb6,Goveia Holiday Homes - STAAH New
65d0f592a9f96d011aaf4bb7,Nova Candolim by Sudhanand - STAAH
65d0f592a9f96d011aaf4bb8,Nanutel - STAAH
65d0f592a9f96d011aaf4bb9,Digital  Network Associates Pvt. Ltd
65d0f592a9f96d011aaf4bba,Hdfc Bank
65d0f592a9f96d011aaf4bbb,Hotel Amani (Ajgaonkar) - STAAH
65d0f592a9f96d011aaf4bbc,De Mandarin Beach Suites - STAAH
65d0f592a9f96d011aaf4bbd,Amour Resort - STAAH
65d0f592a9f96d011aaf4bbe,De Mandarin Goa - STAAH
65d0f592a9f96d011aaf4bbf,Nanu Beach Resort - STAAH
65d0f592a9f96d011aaf4bc0,Nanu Resort Arambol - STAAH
65d0f592a9f96d011aaf4bc1,Bogmallo Beach Resort - STAAH
65d0f592a9f96d011aaf4bc2,Sea Shell Villas - STAAH
65d0f592a9f96d011aaf4bc3,Delta Residency - STAAH
65d0f592a9f96d011aaf4bc4,Corner Resorts Private Limited
65d0f592a9f96d011aaf4bc5,Alcon Resort Holdings Private Limited II
65d0f592a9f96d011aaf4bc6,Chowgule Warehousing & Logistics Services Pvt Ltd 1
65d0f592a9f96d011aaf4bc7,Alcon Resort Holdings Private Limited II
65d0f592a9f96d011aaf4bc8,Chowgule Brothers Private Limited
65d0f592a9f96d011aaf4bc9,Dona Julia Resort - STAAH
65d0f592a9f96d011aaf4bca,Delta Residency - STAAH
65d0f592a9f96d011aaf4bcb,Mahadhan Real Estates LLP
65d0f592a9f96d011aaf4bcc,Cash
65d0f592a9f96d011aaf4bcd,Cash
65d0f592a9f96d011aaf4bce,Magsons Supercentre
65d0f592a9f96d011aaf4bcf,Digital  Network Associates Pvt. Ltd
65d0f592a9f96d011aaf4bd0,
65d0f592a9f96d011aaf4bd1,Bambolim Beach Resort - STAAH
65d0f592a9f96d011aaf4bd2,Hdfc Credit Card 6963
65d0f592a9f96d011aaf4bd3,Adobe Systems Software Ireland Ltd
65d0f592a9f96d011aaf4bd4,Hdfc Credit Card 6963
65d0f592a9f96d011aaf4bd5,Hdfc Credit Card 6963
65d0f592a9f96d011aaf4bd6,Span Suites & Villas - STAAH
65d0f592a9f96d011aaf4bd7,Shanu's Seaside Inn - STAAH
65d0f592a9f96d011aaf4bd8,Soul Vacation - STAAH
65d0f592a9f96d011aaf4bd9,Jolan's Guest House - STAAH
65d0f592a9f96d011aaf4bda,White Square Nirvana - STAAH
65d0f592a9f96d011aaf4bdb,Skylight Royal Stay - STAAH
65d0f592a9f96d011aaf4bdc,Spazio Leisure Resort -  STAAH (New)
65d0f592a9f96d011aaf4bdd,Staah Hotel Software Private Limited
65d0f592a9f96d011aaf4bde,Resort De Coracao - Goa - STAAH
65d0f592a9f96d011aaf4bdf,Resort De Coracao – The Corbett - STAAH
65d0f592a9f96d011aaf4be0,Cash
65d0f592a9f96d011aaf4be1,Cash
65d0f592a9f96d011aaf4be2,Neelam's The Glitz - STAAH
65d0f592a9f96d011aaf4be3,Viva Hotel -  STAAH
65d0f592a9f96d011aaf4be4,Coconut Grove - STAAH (New)
65d0f592a9f96d011aaf4be5,Suncity Resorts
65d0f592a9f96d011aaf4be6,Interpole Technologies Private Limited
65d0f592a9f96d011aaf4be7,Hostgator India
65d0f592a9f96d011aaf4be8,Stonewoods Beach Resort & Spa - STAAH
65d0f592a9f96d011aaf4be9,Stone Woods Nature Resort - STAAH New
65d0f592a9f96d011aaf4bea,Aastha Escape -  STAAH
65d0f592a9f96d011aaf4beb,Coastal Pearl - STAAH
65d0f592a9f96d011aaf4bec,Sea Mist Resorts - STAAH
65d0f592a9f96d011aaf4bed,Beira Mar Beach Resort - STAAH
65d0f592a9f96d011aaf4bee,Devasthali - STAAH
65d0f592a9f96d011aaf4bef,Maan Vilas by Stonewoods - STAAH
65d0f592a9f96d011aaf4bf0,Stone Wood Riverfront Resort - STAAH
65d0f592a9f96d011aaf4bf1,Stonewood Village resort - STAAH
65d0f592a9f96d011aaf4bf2,Alcon Constructions Goa Private Limited
65d0f592a9f96d011aaf4bf3,Nazri Resort - STAAH
65d0f592a9f96d011aaf4bf4,Interpole Technologies Private Limited
65d0f592a9f96d011aaf4bf5,Hdfc Credit Card 6963
65d0f592a9f96d011aaf4bf6,White Woods Resort & Spa - STAAH
65d0f592a9f96d011aaf4bf7,Cash
65d0f592a9f96d011aaf4bf8,Cash
65d0f592a9f96d011aaf4bf9,Cash
65d0f592a9f96d011aaf4bfa,Kamat's Hilltop Leisure - STAAH
65d0f592a9f96d011aaf4bfb,Hdfc Bank
65d0f592a9f96d011aaf4bfc,Ruhe Stay Villas - STAAH
65d0f592a9f96d011aaf4bfd,Antares Beach Resort - STAAH
65d0f592a9f96d011aaf4bfe,Chowgule and Company (Salt) Pvt Ltd
65d0f592a9f96d011aaf4bff,Hdfc Credit Card 6963
65d0f592a9f96d011aaf4c00,Hdfc Credit Card 6963
65d0f592a9f96d011aaf4c01,SRE Estate Development
65d0f592a9f96d011aaf4c02,Riva Beach Resort - STAAH
65d0f592a9f96d011aaf4c03,Casa Salvador - STAAH
65d0f592a9f96d011aaf4c04,Phoenix Park Inn Resort - STAAH
65d0f592a9f96d011aaf4c05,Hotel Foothills - STAAH
65d0f592a9f96d011aaf4c06,Sea Mist Resorts - STAAH
65d0f592a9f96d011aaf4c07,Artistry Suites - STAAH (New)
65d0f592a9f96d011aaf4c08,Hdfc Credit Card 6963
65d0f592a9f96d011aaf4c09,Laxmi Empire Goa
65d0f592a9f96d011aaf4c0a,SRE Estate Development
65d0f592a9f96d011aaf4c0b,St. Joseph Institute Primary Seciton
65d0f592a9f96d011aaf4c0c,Chowgule Warehousing & Logistics Services Pvt Ltd 1
65d0f592a9f96d011aaf4c0d,Chowgule Warehousing & Logistics Services Pvt Ltd 1
65d0f592a9f96d011aaf4c0e,Punjab National Bank
65d0f592a9f96d011aaf4c0f,Laxmi Empire Goa
65d0f592a9f96d011aaf4c10,Marmogoa Municipal Council
65d0f592a9f96d011aaf4c11,Cash
65d0f592a9f96d011aaf4c12,Turtle Beach Resort - STAAH
65d0f592a9f96d011aaf4c13,Oxel House - STAAH New
65d0f592a9f96d011aaf4c14,Suncity Resorts
65d0f592a9f96d011aaf4c15,Montego Bay Beach Village - STAAH
65d0f592a9f96d011aaf4c16,Royal Haathi Mahal - STAAH
65d0f592a9f96d011aaf4c17,Whispering Resorts Private Limited
65d0f592a9f96d011aaf4c18,Crystal Serenity - STAAH
65d0f592a9f96d011aaf4c19,Cash
65d0f592a9f96d011aaf4c1a,Suspence A/c
65d0f592a9f96d011aaf4c1b,Joia Do Mar (Pentacle) - STAAH New
65d0f592a9f96d011aaf4c1c,Nalanda Retreat - STAAH
65d0f592a9f96d011aaf4c1d,Ramada by Wyndham Goa Arpora - STAAH
65d0f592a9f96d011aaf4c1e,Xavier's College
65d0f592a9f96d011aaf4c1f,Hdfc Credit Card 6963
65d0f592a9f96d011aaf4c20,Endurance International Group (India) Pvt. Ltd.
65d0f592a9f96d011aaf4c21,Mandrem Beach Resort - STAAH
65d0f592a9f96d011aaf4c22,Hdfc Bank
65d0f592a9f96d011aaf4c23,Hdfc Bank
65d0f592a9f96d011aaf4c24,Veto Corp
65d0f592a9f96d011aaf4c25,Staah Hotel Software Private Limited
65d0f592a9f96d011aaf4c26,Staah Hotel Software Private Limited
65d0f592a9f96d011aaf4c27,Staah Hotel Software Private Limited
65d0f592a9f96d011aaf4c28,Staah Hotel Software Private Limited
65d0f592a9f96d011aaf4c29,Martins Siesta - STAAH
65d0f592a9f96d011aaf4c2a,Automobile Corporation of Goa Ltd
65d0f592a9f96d011aaf4c2b,Suncity Resorts
65d0f592a9f96d011aaf4c2c,Xavier's College
65d0f592a9f96d011aaf4c2d,Hotel Braganza (C) - STAAH
65d0f592a9f96d011aaf4c2e,Alcon Constructions Goa Private Limited
65d0f592a9f96d011aaf4c2f,Silva Heritage
65d0f592a9f96d011aaf4c30,Hotel Braganza (C) - STAAH
65d0f592a9f96d011aaf4c31,Nanu Industries
65d0f592a9f96d011aaf4c32,Maan Vilas by Stonewoods - STAAH
65d0f592a9f96d011aaf4c33,The Baga Beach Resort - STAAH
65d0f592a9f96d011aaf4c34,De Rush Farm - STAAH
65d0f592a9f96d011aaf4c35,Goa Electronics - STAAH
65d0f592a9f96d011aaf4c36,Aastha Escape -  STAAH
65d0f592a9f96d011aaf4c37,Granpa's Inn - STAAH
65d0f592a9f96d011aaf4c38,Mi Casa by the Sea - STAAH
65d0f592a9f96d011aaf4c39,Casa De Goa - STAAH
65d0f592a9f96d011aaf4c3a,Neelam's The Grand - STAAH
65d0f592a9f96d011aaf4c3b,The Baga Beach Resort - STAAH
65d0f592a9f96d011aaf4c3c,The Temptation Vasco
65d0f592a9f96d011aaf4c3d,Sea Mist Resorts - STAAH
65d0f592a9f96d011aaf4c3e,St. Joseph Institute Primary Seciton
65d0f592a9f96d011aaf4c3f,Mahadhan Real Estates LLP
65d0f592a9f96d011aaf4c40,David Aguiar
65d0f592a9f96d011aaf4c41,Okean De Goa (DeSol) - STAAH
65d0f592a9f96d011aaf4c42,Villa De Orange - STAAH
65d0f592a9f96d011aaf4c43,Calangute Grande (Baba Hotels) - STAAH
65d0f592a9f96d011aaf4c44,Alagoa Beach Resort - STAAH
65d0f592a9f96d011aaf4c45,Silva Heritage
65d0f592a9f96d011aaf4c46,Punjab National Bank
65d0f592a9f96d011aaf4c47,Cash
65d0f592a9f96d011aaf4c48,Staah Hotel Software Private Limited
65d0f592a9f96d011aaf4c49,Hdfc Credit Card 6963
65d0f592a9f96d011aaf4c4a,The Temptation Vasco
65d0f592a9f96d011aaf4c4b,Hotel Park Plaza - STAAH
65d0f592a9f96d011aaf4c4c,Fatboy Hospitality (ACASA) - STAAH
65d0f592a9f96d011aaf4c4d,Hospedaria Abrige De Botelho - STAAH
65d0f592a9f96d011aaf4c4e,Hdfc Credit Card 6963
65d0f592a9f96d011aaf4c4f,Classic Squares Pvt. Ltd. (Hospitality Division )
65d0f592a9f96d011aaf4c50,St. Joseph Institute Primary Seciton
65d0f592a9f96d011aaf4c51,Somy Resort Pvt Ltd
65d0f592a9f96d011aaf4c52,Sunshine Beach Resorts
65d0f592a9f96d011aaf4c53,Infiniti Module Pvt .Ltd (Domain)
65d0f592a9f96d011aaf4c54,Somy Resort Pvt Ltd
65d0f592a9f96d011aaf4c55,St. Joseph Institute Primary Seciton
65d0f592a9f96d011aaf4c56,Classic Squares Pvt. Ltd. (Hospitality Division )
65d0f592a9f96d011aaf4c57,Classic Squares Pvt. Ltd. (Hospitality Division )
65d0f592a9f96d011aaf4c58,Prainha Resort By The Sea - STAAH
65d0f592a9f96d011aaf4c59,Sibaya Beach Resort - STAAH
65d0f592a9f96d011aaf4c5a,Rio Boutique - STAAH
65d0f592a9f96d011aaf4c5b,Casa Menezes - STAAH
65d0f592a9f96d011aaf4c5c,Hotel Reemz - STAAH
65d0f592a9f96d011aaf4c5d,Dona Julia Resort - STAAH
65d0f592a9f96d011aaf4c5e,Salcete Beach Resort - STAAH
65d0f592a9f96d011aaf4c5f,Stone Wood Resort & Spa - STAAH
65d0f592a9f96d011aaf4c60,Iora Baga Beach - STAAH
65d0f592a9f96d011aaf4c61,Hotel Bom Sucesso - STAAH
65d0f592a9f96d011aaf4c62,Cavala - The Seaside Resort - STAAH
65d0f592a9f96d011aaf4c63,Prestige Holiday Resorts LLP
65d0f592a9f96d011aaf4c64,Vedana Retreat - STAAH
65d0f592a9f96d011aaf4c65,Cochichos Resort - STAAH
65d0f592a9f96d011aaf4c66,Sudhanand Four Seasons - Staah
65d0f592a9f96d011aaf4c67,Hdfc Bank
65d0f592a9f96d011aaf4c68,Cash
65d0f592a9f96d011aaf4c69,Bay 15 - STAAH (New)
65d0f592a9f96d011aaf4c6a,Hdfc Bank
65d0f592a9f96d011aaf4c6b,Woodpegger By The Beach - STAAH
65d0f592a9f96d011aaf4c6c,Graciano Cottages - STAAH
65d0f592a9f96d011aaf4c6d,Boomerang  Ashvem (C) - STAAH
65d0f592a9f96d011aaf4c6e,Stone Wood Mountain Resort(Mayfair) - STAAH
65d0f592a9f96d011aaf4c6f,Aralea Beach Resort By Stone Wood(Panshi) - STAAH
65d0f592a9f96d011aaf4c70,Nalanda Retreat - STAAH
65d0f592a9f96d011aaf4c71,Stone Wood Jungle Resort (Nirvana Nest) - STAAH
65d0f592a9f96d011aaf4c72,Cash
65d0f592a9f96d011aaf4c73,Cash
65d0f592a9f96d011aaf4c74,Hdfc Credit Card 6963
65d0f592a9f96d011aaf4c75,Silva Heritage
65d0f592a9f96d011aaf4c76,YU HOTEL
65d0f592a9f96d011aaf4c77,Boomerang  Ashvem (C) - STAAH
65d0f592a9f96d011aaf4c78,Coquerial Holiday Homes - STAAH
65d0f592a9f96d011aaf4c79,Sukcheewa Residence Phuket - STAAH
65d0f592a9f96d011aaf4c7a,Jeromes Holiday Inn - STAAH
65d0f592a9f96d011aaf4c7b,Jeromes Holiday Inn - STAAH
65d0f592a9f96d011aaf4c7c,Jeromes Holiday Inn - STAAH
65d0f592a9f96d011aaf4c7d,La Sunila (C) - STAAH
65d0f592a9f96d011aaf4c7e,La Sunila (C) - STAAH
65d0f592a9f96d011aaf4c7f,Endurance International Group (India) Pvt. Ltd.
65d0f592a9f96d011aaf4c80,Face Book India Online Services Private Limited
65d0f592a9f96d011aaf4c81,Face Book India Online Services Private Limited
65d0f592a9f96d011aaf4c82,Face Book India Online Services Private Limited
65d0f592a9f96d011aaf4c83,Google India Private Limited
65d0f592a9f96d011aaf4c84,Google India Private Limited
65d0f592a9f96d011aaf4c85,Google India Private Limited
65d0f592a9f96d011aaf4c86,Google India Private Limited
65d0f592a9f96d011aaf4c87,Google India Private Limited
65d0f592a9f96d011aaf4c88,Google India Private Limited
65d0f592a9f96d011aaf4c89,
65d0f592a9f96d011aaf4c8a,
65d0f592a9f96d011aaf4c8b,Auctus System
65d0f592a9f96d011aaf4c8c,International Animal Rescue Goa
65d0f591a9f96d011aaf4799,Suspence A/c
65d0f591a9f96d011aaf479a,
65d0f591a9f96d011aaf479b,Cash
65d0f591a9f96d011aaf479c,
65d0f591a9f96d011aaf479d,Staah Hotel Software Private Limited
65d0f591a9f96d011aaf479e,Staah Hotel Software Private Limited
65d0f591a9f96d011aaf479f,Veto Corp
65d0f591a9f96d011aaf47a0,Aastha Escape -  STAAH
65d0f591a9f96d011aaf47a1,Acron BNB - STAAH (New)
65d0f591a9f96d011aaf47a2,Acron Candolim Regina - STAAH
65d0f591a9f96d011aaf47a3,Acron Seaway Resort - STAAH
65d0f591a9f96d011aaf47a4,Acron Waterfront Resort - STAAH
65d0f591a9f96d011aaf47a5,Aero Village - STAAH
65d0f591a9f96d011aaf47a6,Alagoa Beach Resort - STAAH
65d0f591a9f96d011aaf47a7,Hotel Amani (Ajgaonkar) - STAAH
65d0f591a9f96d011aaf47a8,Amour Resort - STAAH
65d0f591a9f96d011aaf47a9,Andores Resort & Spa - STAAH
65d0f591a9f96d011aaf47aa,Antares Beach Resort - STAAH
65d0f591a9f96d011aaf47ab,Arotel Rooms & Suites - STAAH
65d0f591a9f96d011aaf47ac,Athi Resort - STAAH
65d0f591a9f96d011aaf47ad,Baga High Q - STAAH
65d0f591a9f96d011aaf47ae,Bambolim Beach Resort - STAAH
65d0f591a9f96d011aaf47af,Bay 15 - STAAH (New)
65d0f591a9f96d011aaf47b0,Baywatch Resort - STAAH
65d0f591a9f96d011aaf47b1,Bedrock Boutique Hostel - STAAH
65d0f591a9f96d011aaf47b2,Beira Mar Beach Resort - STAAH
65d0f591a9f96d011aaf47b3,Beleza...by the Beach - STAAH
65d0f591a9f96d011aaf47b4,Bogmallo Beach Resort - STAAH
65d0f591a9f96d011aaf47b5,Boomerang  Ashvem (C) - STAAH
65d0f591a9f96d011aaf47b6,Cabo Serai - STAAH
65d0f591a9f96d011aaf47b7,Calangute Beach Resort - STAAH
65d0f591a9f96d011aaf47b8,Calangute Grande (Baba Hotels) - STAAH
65d0f591a9f96d011aaf47b9,Goa Electronics - STAAH
65d0f591a9f96d011aaf47ba,Goa Tourism Development Corporation Limited - STAAH
65d0f591a9f96d011aaf47bb,Casa De Goa - STAAH
65d0f591a9f96d011aaf47bc,Casa Menezes - STAAH
65d0f591a9f96d011aaf47bd,Casa Severina - STAAH
65d0f591a9f96d011aaf47be,Casablanc Beach Resorts LLP -STAAH
65d0f591a9f96d011aaf47bf,Cavala - The Seaside Resort - STAAH
65d0f591a9f96d011aaf47c0,Chances Resort And Casino - STAAH
65d0f591a9f96d011aaf47c1,Cochichos Resort - STAAH
65d0f591a9f96d011aaf47c2,Coconut Creek - STAAH
65d0f591a9f96d011aaf47c3,Crystal Serenity - STAAH
65d0f591a9f96d011aaf47c4,De Mandarin Bangalore - STAAH New
65d0f591a9f96d011aaf47c5,De Mandarin Beach Suites - STAAH
65d0f591a9f96d011aaf47c6,De Mandarin Goa - STAAH
65d0f591a9f96d011aaf47c7,Devasthali - STAAH
65d0f591a9f96d011aaf47c8,Andores Resort & Spa - STAAH
65d0f591a9f96d011aaf47c9,Hotel Dunsvirk Court (C) - STAAH
65d0f591a9f96d011aaf47ca,Eros Boutique - STAAH New
65d0f591a9f96d011aaf47cb,Eros Stays - STAAH
65d0f591a9f96d011aaf47cc,Estrela Do Mar - STAAH
65d0f591a9f96d011aaf47cd,Fahrenheit Hotels and Resorts - STAAH
65d0f591a9f96d011aaf47ce,Ginger Tree Anjuna - STAAH New
65d0f591a9f96d011aaf47cf,Golden Tulip - STAAH
65d0f591a9f96d011aaf47d0,Goveia Holiday Homes - STAAH New
65d0f591a9f96d011aaf47d1,Graciano Cottages - STAAH
65d0f591a9f96d011aaf47d2,Grandeur De Sanchi - STAAH
65d0f591a9f96d011aaf47d3,Granpa's Inn - STAAH
65d0f591a9f96d011aaf47d4,HIBIS Hotels & Resorts - STAAH
65d0f591a9f96d011aaf47d5,Hospedaria Abrige De Botelho - STAAH
65d0f591a9f96d011aaf47d6,Hotel Avisha Residency (C) - STAAH
65d0f591a9f96d011aaf47d7,Hotel Calangute Towers - STAAH
65d0f591a9f96d011aaf47d8,Hotel Goan Heritage - STAAH
65d0f591a9f96d011aaf47d9,Iora Baga Beach - STAAH
65d0f591a9f96d011aaf47da,Hotel La Capitol - STAAH
65d0f591a9f96d011aaf47db,Hotel Mayura - STAAH
65d0f591a9f96d011aaf47dc,Hotel Park Plaza - STAAH
65d0f591a9f96d011aaf47dd,Hotel Reemz - STAAH
65d0f591a9f96d011aaf47de,Hotel Rezo's - STAAH
65d0f591a9f96d011aaf47df,I Love Bell Bottoms Pvt Ltd - STAAH
65d0f591a9f96d011aaf47e0,Dempo River Sal Resort & Spa - STAAH
65d0f591a9f96d011aaf47e1,Joia Do Mar (Pentacle) - STAAH New
65d0f591a9f96d011aaf47e2,Jolan's Guest House - STAAH
65d0f591a9f96d011aaf47e3,Kalki Resorts
65d0f591a9f96d011aaf47e4,Kamat's Hilltop Leisure - STAAH
65d0f591a9f96d011aaf47e5,Royal Haathi Mahal - STAAH
65d0f591a9f96d011aaf47e6,Koko Maya by Stonewoods - STAAH
65d0f591a9f96d011aaf47e7,La Grace Resort - STAAH
65d0f591a9f96d011aaf47e8,La Cabana Beach & Spa - STAAH
65d0f591a9f96d011aaf47e9,La Sunila (C) - STAAH
65d0f591a9f96d011aaf47ea,Lario's Beach Holidays - STAAH
65d0f591a9f96d011aaf47eb,Mansionhaus - STAAH
65d0f591a9f96d011aaf47ec,Maravilha Boutique Resort - STAAH New
65d0f591a9f96d011aaf47ed,Marbela Resort - STAAH (C)
65d0f591a9f96d011aaf47ee,Marina Bay - STAAH New
65d0f591a9f96d011aaf47ef,Marquis Beach Resort - STAAH
65d0f591a9f96d011aaf47f0,Mateus Boutique Hotel - STAAH
65d0f591a9f96d011aaf47f1,Mi Casa by the Sea - STAAH
65d0f591a9f96d011aaf47f2,Naga Cottages - STAAH
65d0f591a9f96d011aaf47f3,Nanu Beach Resort - STAAH
65d0f591a9f96d011aaf47f4,Nanu Resort Arambol - STAAH
65d0f591a9f96d011aaf47f5,Nanutel - STAAH
65d0f591a9f96d011aaf47f6,Nazri Resort - STAAH
65d0f591a9f96d011aaf47f7,Neelam's The Grand - STAAH
65d0f591a9f96d011aaf47f8,Nilaya Hermitage 1 - STAAH
65d0f591a9f96d011aaf47f9,Nirvana Hill Resort - STAAH
65d0f591a9f96d011aaf47fa,Pescador - Absolute Waterfront - STAAH
65d0f591a9f96d011aaf47fb,O Pierre - STAAH New
65d0f591a9f96d011aaf47fc,Ocean Suite (C) - STAAH
65d0f591a9f96d011aaf47fd,Oxel House - STAAH New
65d0f591a9f96d011aaf47fe,Phoenix Park Inn Resort - STAAH
65d0f591a9f96d011aaf47ff,Pinto Rosario Square - Resort & Spa - STAAH
65d0f591a9f96d011aaf4800,Prainha Resort By The Sea - STAAH
65d0f591a9f96d011aaf4801,Okean De Goa (DeSol) - STAAH
65d0f591a9f96d011aaf4802,Radisson Goa Candolim - STAAH
65d0f591a9f96d011aaf4803,Rendezvous Beach Resort - STAAH (C)
65d0f591a9f96d011aaf4804,Resort De Alturas - STAAH
65d0f591a9f96d011aaf4805,Martins Siesta - STAAH
65d0f591a9f96d011aaf4806,Resort Rio - STAAH
65d0f591a9f96d011aaf4807,Resort The Lohias - STAAH
65d0f591a9f96d011aaf4808,Rio Boutique - STAAH
65d0f591a9f96d011aaf4809,Riva Beach Resort - STAAH
65d0f591a9f96d011aaf480a,Riva Gold Coast - STAAH
65d0f591a9f96d011aaf480b,Rivasa Resort - STAAH
65d0f591a9f96d011aaf480c,Rock Valley - STAAH
65d0f591a9f96d011aaf480d,Salcete Beach Resort - STAAH
65d0f591a9f96d011aaf480e,Sandalwood Hotel & Retreat - STAAH
65d0f591a9f96d011aaf480f,Sanskruti Quality Resort - STAAH
65d0f591a9f96d011aaf4810,Santiago Beach Resort (Era) - STAAH
65d0f591a9f96d011aaf4811,Sea Mist Resorts - STAAH
65d0f591a9f96d011aaf4812,Sea Queen Beach Resort & Spa - STAAH
65d0f591a9f96d011aaf4813,Sea Shell Villas - STAAH
65d0f591a9f96d011aaf4814,Shanu's Seaside Inn - STAAH
65d0f591a9f96d011aaf4815,Sibaya Beach Resort - STAAH
65d0f591a9f96d011aaf4816,Silver Sands Hideaway - STAAH
65d0f591a9f96d011aaf4817,Silver Sands Holiday Village - STAAH
65d0f591a9f96d011aaf4818,Silver Sands Serenity - STAAH
65d0f591a9f96d011aaf4819,Silver Sands Sunshine - STAAH
65d0f591a9f96d011aaf481a,Sinq Properties - STAAH
65d0f591a9f96d011aaf481b,Sinq Properties - STAAH
65d0f591a9f96d011aaf481c,Sinq Properties - STAAH
65d0f591a9f96d011aaf481d,Sinq Properties - STAAH
65d0f591a9f96d011aaf481e,Sinq Properties - STAAH
65d0f591a9f96d011aaf481f,Sonesta Inn Pvt. Ltd./Hotel
65d0f591a9f96d011aaf4820,Soul Vacation - STAAH (C)
65d0f591a9f96d011aaf4821,Span Suites & Villas - STAAH
65d0f591a9f96d011aaf4822,Spazio Leisure Resort -  STAAH (New)
65d0f591a9f96d011aaf4823,Stonewoods Beach Resort & Spa - STAAH
65d0f591a9f96d011aaf4824,Stone Woods Nature Resort - STAAH New
